Time,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,label
44.57,-0.04,0.04,0.01,-0.09,-0.23,-0.23,-0.16,-0.49,rest
44.58,-5.4,-5.5,-5.36,-5.52,-5.57,-5.51,-5.7,-5.66,rest
44.59,-5.78,-5.97,-5.79,-5.77,-5.79,-5.7,-6.16,-5.85,rest
44.6,-1.21,-1.47,-1.41,-1.23,-1.2,-1.2,-1.8,-1.56,rest
44.61,3.59,3.35,3.28,3.46,3.61,3.51,3.01,3.17,rest
44.619,5.97,5.86,5.71,5.77,5.99,5.9,5.57,5.77,rest
44.629,3.87,3.93,3.8,3.8,3.95,3.92,3.64,3.84,rest
44.638999999999996,-0.78,-0.6,-0.64,-0.56,-0.59,-0.63,-0.97,-0.8,rest
44.648999999999994,-0.17,0.03,0.17,0.33,0.18,0.22,-0.18,-0.06,rest
44.659,8.04,8.29,8.63,8.74,8.66,8.94,8.73,8.84,rest
44.669,13.01,13.25,13.66,13.65,13.64,14.07,14.18,14.28,rest
44.678999999999995,6.85,6.96,7.19,7.17,7.15,7.5,7.96,7.86,rest
44.68899999999999,-2.63,-2.68,-2.79,-2.74,-2.76,-2.58,-1.89,-2.16,rest
44.699,-6.62,-6.72,-7.04,-6.96,-6.91,-6.89,-6.29,-6.53,rest
44.711000000000006,-8.83,-8.91,-9.22,-9.21,-9.15,-9.35,-8.88,-8.99,rest
44.724,-12.13,-12.33,-12.54,-12.73,-12.83,-13.24,-12.77,-12.83,rest
44.736000000000004,-9.4,-9.73,-9.91,-10.24,-10.46,-10.84,-10.02,-10.22,rest
44.748999999999995,-0.62,-1.0,-1.42,-1.84,-1.9,-2.33,-0.77,-1.26,rest
44.761,4.65,4.3,3.62,3.17,3.34,2.7,4.45,3.81,rest
44.773999999999994,3.08,2.95,2.49,2.31,2.57,2.12,2.78,2.42,rest
44.784,-0.72,-0.53,-0.43,-0.24,-0.03,0.08,-0.99,-0.82,rest
44.794,-1.39,-0.95,-0.47,-0.12,-0.04,0.51,-1.58,-1.06,rest
44.803999999999995,1.02,1.48,1.92,2.2,2.16,2.74,0.9,1.4,rest
44.81399999999999,3.05,3.32,3.65,3.84,3.74,4.14,2.93,3.23,rest
44.824,2.79,2.97,3.31,3.55,3.43,3.78,2.94,3.1,rest
44.833999999999996,-0.32,-0.32,-0.08,0.15,0.05,0.24,-0.36,-0.21,rest
44.845,-3.13,-3.41,-3.28,-3.13,-3.17,-3.18,-3.6,-3.36,rest
44.855,-1.96,-2.19,-2.05,-2.01,-2.06,-2.13,-2.29,-2.01,rest
44.865,1.31,1.22,1.25,1.06,0.94,0.73,0.81,0.87,rest
44.876000000000005,4.42,4.33,4.24,3.94,3.88,3.58,3.68,3.52,rest
44.886,7.17,7.23,7.23,7.16,7.16,7.14,7.33,7.1,rest
44.896,6.52,6.73,6.95,7.16,7.27,7.54,8.03,7.91,rest
44.906000000000006,1.04,1.15,1.55,1.71,1.94,2.12,2.88,2.98,rest
44.916000000000004,-4.36,-4.41,-4.15,-4.19,-4.09,-4.12,-3.34,-3.16,rest
44.926,-5.98,-6.16,-6.22,-6.4,-6.46,-6.57,-5.89,-5.86,rest
44.93600000000001,-3.91,-4.05,-4.38,-4.6,-4.62,-4.81,-4.1,-4.24,rest
44.946000000000005,0.55,0.59,0.12,0.02,0.16,-0.09,0.69,0.49,rest
44.956,1.74,1.92,1.45,1.51,1.67,1.57,2.05,1.86,rest
44.965,-2.26,-2.06,-2.47,-2.46,-2.58,-2.46,-2.63,-2.86,rest
44.975,-3.48,-3.42,-3.77,-3.92,-4.23,-4.12,-4.62,-4.87,rest
44.985,0.13,0.02,-0.2,-0.47,-0.65,-0.82,-1.04,-1.23,rest
44.995,2.31,2.2,2.03,1.86,1.71,1.41,1.5,1.35,rest
45.005,1.78,1.84,1.72,1.79,1.61,1.54,1.63,1.59,rest
45.015,-0.19,-0.05,-0.03,0.24,0.18,0.32,0.23,0.35,rest
45.025,-2.14,-2.26,-2.14,-1.85,-1.68,-1.62,-1.96,-1.76,rest
45.035,-2.65,-3.05,-3.0,-2.84,-2.61,-2.7,-3.1,-2.94,rest
45.045,-2.35,-2.73,-2.75,-2.76,-2.74,-2.93,-3.1,-3.09,rest
45.055,0.53,0.36,0.49,0.37,0.34,0.18,0.3,0.25,rest
45.065,3.92,4.02,4.43,4.31,4.52,4.56,4.63,4.74,rest
45.075,3.62,3.9,4.44,4.46,4.73,5.03,4.67,4.98,rest
45.086999999999996,1.7,2.04,2.58,2.81,2.93,3.46,2.64,3.04,rest
45.1,-0.76,-0.56,-0.0,0.27,0.26,0.78,-0.3,0.05,rest
45.111999999999995,-1.97,-1.95,-1.34,-1.21,-1.22,-0.88,-2.1,-1.91,rest
45.125,-0.15,-0.05,0.56,0.64,0.73,1.0,-0.33,-0.21,rest
45.137,0.81,1.03,1.43,1.49,1.7,1.87,0.74,0.85,rest
45.15,0.24,0.37,0.31,0.32,0.44,0.43,0.21,0.23,rest
45.16,0.07,-0.01,-0.66,-0.75,-0.92,-1.16,0.04,-0.19,rest
45.17,-0.07,-0.4,-1.37,-1.61,-2.05,-2.49,-0.34,-0.85,rest
45.18,0.54,0.14,-0.86,-1.21,-1.71,-2.27,0.07,-0.61,rest
45.191,2.26,1.94,0.78,0.29,-0.13,-0.88,1.69,0.83,rest
45.201,3.03,2.85,1.64,1.13,0.83,0.07,2.71,1.91,rest
45.211000000000006,0.92,0.98,0.35,0.13,0.1,-0.23,1.22,1.11,rest
45.221000000000004,-2.86,-2.54,-2.29,-2.08,-1.86,-1.67,-2.28,-1.61,rest
45.231,-4.53,-4.05,-3.34,-2.88,-2.56,-2.1,-4.13,-3.3,rest
45.24100000000001,-3.69,-3.31,-2.63,-2.22,-1.88,-1.47,-3.56,-3.13,rest
45.251000000000005,-2.95,-2.87,-2.26,-2.09,-1.76,-1.5,-3.07,-3.01,rest
45.261,-0.86,-0.91,-0.28,-0.17,0.08,0.35,-0.79,-0.7,rest
45.271,2.5,2.49,2.94,3.13,3.32,3.64,2.88,3.16,rest
45.281000000000006,1.83,1.71,1.95,2.06,2.28,2.51,2.08,2.38,rest
45.291000000000004,-1.9,-2.18,-2.0,-2.07,-1.93,-1.8,-2.07,-1.95,rest
45.301,-2.4,-2.72,-2.53,-2.74,-2.85,-2.77,-2.92,-3.02,rest
45.31100000000001,1.89,1.77,1.93,1.8,1.48,1.52,1.63,1.43,rest
45.321000000000005,5.03,5.14,5.15,5.25,4.88,4.84,5.23,5.06,rest
45.331,2.32,2.39,2.32,2.43,2.15,1.99,2.36,2.27,rest
45.34,0.07,-0.04,-0.06,-0.12,-0.25,-0.48,-0.35,-0.35,rest
45.349,1.2,1.02,0.98,0.74,0.72,0.38,0.39,0.44,rest
45.358999999999995,0.47,0.39,0.18,-0.12,-0.16,-0.53,-0.5,-0.59,rest
45.368,-0.89,-0.82,-1.23,-1.39,-1.55,-1.71,-1.57,-1.84,rest
45.376999999999995,-0.12,0.03,-0.49,-0.38,-0.56,-0.5,-0.06,-0.41,rest
45.387,0.95,1.18,0.67,1.01,1.03,1.14,1.99,1.69,rest
45.397,-0.45,-0.17,-0.59,-0.24,-0.06,-0.0,0.92,0.79,rest
45.408,-2.75,-2.58,-2.8,-2.73,-2.61,-2.6,-1.94,-1.91,rest
45.419,-0.29,-0.2,-0.22,-0.34,-0.33,-0.24,0.28,0.47,rest
45.428999999999995,2.72,2.7,2.73,2.63,2.64,2.8,3.37,3.59,rest
45.44,-0.37,-0.65,-0.66,-0.82,-0.72,-0.72,-0.47,-0.44,rest
45.45,-4.37,-4.68,-4.58,-4.73,-4.53,-4.61,-4.97,-4.99,rest
45.461000000000006,-5.8,-5.88,-5.52,-5.51,-5.07,-5.08,-5.92,-5.67,rest
45.471000000000004,-2.18,-2.19,-1.63,-1.55,-1.02,-0.92,-2.13,-1.7,rest
45.481,7.47,7.6,8.25,8.44,8.67,9.07,7.62,8.01,rest
45.49100000000001,9.91,10.23,10.97,11.29,11.2,11.83,10.09,10.39,rest
45.501999999999995,-0.2,-0.04,0.64,0.81,0.69,1.02,-0.76,-0.57,rest
45.512,-10.15,-10.3,-10.07,-10.19,-10.18,-10.4,-11.24,-11.23,rest
45.522,-10.19,-10.5,-10.93,-11.27,-11.22,-11.83,-11.07,-11.32,rest
45.532,0.27,0.09,-0.72,-1.04,-1.2,-1.71,0.13,-0.27,rest
45.542,11.35,11.42,10.64,10.49,9.95,9.8,11.72,11.23,rest
45.552,11.83,11.99,11.22,11.08,10.13,10.02,11.75,11.07,rest
45.562,3.12,3.23,2.53,2.39,1.4,1.18,2.81,2.14,rest
45.571999999999996,-5.61,-5.68,-5.9,-5.98,-6.44,-6.67,-5.89,-6.16,rest
45.583,-6.1,-6.27,-5.84,-5.82,-5.64,-5.67,-6.34,-6.12,rest
45.593999999999994,-1.63,-1.52,-0.75,-0.46,0.12,0.37,-1.05,-0.44,rest
45.605,-1.54,-1.33,-0.64,-0.33,0.38,0.54,-0.82,-0.18,rest
45.61600000000001,-3.12,-3.11,-2.67,-2.6,-2.04,-2.04,-3.17,-2.68,rest
45.626999999999995,-1.03,-1.0,-0.65,-0.52,-0.07,0.17,-0.57,0.0,rest
45.638000000000005,1.4,1.53,1.82,2.19,2.58,3.01,2.78,3.41,rest
45.648999999999994,0.02,0.01,0.08,0.41,0.62,0.81,0.91,1.08,rest
45.659,-3.55,-3.75,-4.06,-3.9,-4.02,-4.09,-3.86,-4.31,rest
45.669,-2.65,-3.0,-3.75,-3.82,-4.13,-4.29,-3.78,-4.53,rest
45.68,4.12,3.68,2.65,2.37,2.04,1.87,3.14,2.27,rest
45.69,8.72,8.52,7.56,7.2,6.9,6.81,8.52,7.63,rest
45.701,5.49,5.72,5.25,4.92,4.77,4.81,5.8,5.3,rest
45.711000000000006,-0.28,0.28,0.59,0.37,0.5,0.67,0.35,0.57,rest
45.722,-1.29,-0.8,-0.01,-0.15,0.1,0.26,-0.9,-0.23,rest
45.732,-0.17,-0.07,0.54,0.37,0.5,0.41,-0.61,-0.11,rest
45.743,-0.87,-1.0,-0.81,-0.93,-1.02,-1.3,-1.59,-1.41,rest
45.753,-1.93,-2.08,-2.04,-2.06,-2.3,-2.59,-2.36,-2.28,rest
45.763999999999996,-2.79,-2.9,-2.78,-2.69,-2.96,-3.16,-2.75,-2.69,rest
45.773999999999994,-3.1,-3.12,-2.95,-2.7,-2.87,-2.85,-2.56,-2.58,rest
45.784,-2.01,-2.05,-2.0,-1.73,-1.72,-1.65,-1.66,-1.75,rest
45.794,0.31,0.24,0.13,0.31,0.32,0.3,0.15,0.09,rest
45.805,2.29,2.25,2.16,2.24,2.17,2.18,1.95,2.05,rest
45.815,1.74,1.8,1.83,1.88,1.85,1.95,1.7,1.83,rest
45.825,-0.08,0.08,0.19,0.31,0.4,0.64,0.38,0.43,rest
45.836000000000006,-1.08,-1.07,-0.83,-0.73,-0.51,-0.19,-0.81,-0.72,rest
45.846000000000004,-1.35,-1.48,-1.14,-1.17,-0.85,-0.55,-1.56,-1.36,rest
45.857,-1.08,-1.24,-0.94,-0.97,-0.64,-0.37,-1.57,-1.26,rest
45.867,-0.28,-0.43,-0.14,-0.09,0.23,0.37,-1.07,-0.71,rest
45.878,0.76,0.85,1.14,1.35,1.57,1.64,0.38,0.62,rest
45.888000000000005,1.33,1.62,1.73,1.93,1.98,2.04,1.87,1.81,rest
45.898999999999994,0.99,1.15,0.86,0.75,0.65,0.53,1.87,1.49,rest
45.909,-0.03,-0.13,-0.78,-1.21,-1.4,-1.71,0.56,0.04,rest
45.92,-0.13,-0.43,-1.23,-1.79,-2.01,-2.49,-0.22,-0.67,rest
45.93,1.08,0.83,-0.13,-0.64,-0.97,-1.69,0.67,0.16,rest
45.941,1.34,1.32,0.42,0.12,-0.37,-1.08,1.36,0.75,rest
45.951,1.24,1.4,1.02,0.99,0.6,0.36,1.69,1.31,rest
45.961999999999996,1.29,1.56,1.8,2.08,2.02,2.31,1.85,1.93,rest
45.973,-0.32,-0.15,0.38,0.8,1.02,1.45,-0.2,0.22,rest
45.983000000000004,-1.79,-1.77,-1.3,-0.96,-0.79,-0.51,-2.34,-1.86,rest
45.994,-0.97,-0.92,-0.56,-0.3,-0.43,-0.25,-1.63,-1.24,rest
46.005,0.67,0.64,1.0,1.13,0.92,1.05,0.16,0.47,rest
46.015,0.98,0.79,1.18,1.13,1.12,1.24,0.68,0.9,rest
46.025,-0.48,-0.62,-0.26,-0.31,-0.13,0.1,-0.42,-0.21,rest
46.036,-1.56,-1.67,-1.38,-1.46,-1.26,-0.98,-1.7,-1.49,rest
46.04600000000001,-1.57,-1.67,-1.54,-1.7,-1.58,-1.44,-2.01,-1.97,rest
46.056000000000004,-1.39,-1.33,-1.36,-1.38,-1.23,-1.22,-1.23,-1.39,rest
46.066,-0.1,0.21,0.09,0.36,0.64,0.69,1.06,0.87,rest
46.076,0.91,1.33,1.15,1.5,1.78,1.95,2.25,2.12,rest
46.086999999999996,-0.15,-0.02,-0.15,-0.07,0.11,0.23,0.34,0.24,rest
46.097,-1.72,-1.94,-2.02,-2.22,-2.1,-2.23,-2.14,-2.3,rest
46.107,-2.09,-2.49,-2.58,-2.83,-2.78,-3.16,-2.96,-3.21,rest
46.118,0.17,-0.21,-0.39,-0.52,-0.62,-1.02,-0.72,-0.98,rest
46.128,2.11,1.98,1.72,1.73,1.46,1.2,1.7,1.48,rest
46.138999999999996,1.35,1.49,1.36,1.37,1.03,0.98,1.6,1.57,rest
46.148999999999994,2.47,2.68,2.79,2.64,2.38,2.49,2.89,3.13,rest
46.159,3.87,3.95,4.15,3.88,3.67,3.72,3.72,3.99,rest
46.17,1.09,1.0,1.18,0.96,0.81,0.66,0.53,0.68,rest
46.18,-1.8,-1.93,-1.86,-1.93,-1.94,-2.06,-2.06,-1.99,rest
46.19,-1.24,-1.27,-1.41,-1.3,-1.19,-1.1,-0.97,-0.83,rest
46.201,-0.03,0.08,-0.19,0.12,0.34,0.49,0.65,0.87,rest
46.211000000000006,-1.5,-1.3,-1.5,-1.14,-0.88,-0.84,-0.81,-0.69,rest
46.221000000000004,-2.68,-2.5,-2.5,-2.34,-2.14,-2.14,-2.35,-2.41,rest
46.231,-0.85,-0.73,-0.64,-0.71,-0.67,-0.62,-0.91,-1.12,rest
46.24100000000001,0.05,0.13,0.16,0.03,-0.21,-0.1,-0.18,-0.51,rest
46.251000000000005,-0.64,-0.6,-0.58,-0.63,-0.99,-0.92,-0.71,-0.92,rest
46.261,0.21,0.22,0.33,0.37,0.22,0.16,0.35,0.47,rest
46.273,1.89,1.81,1.95,1.99,2.16,2.06,1.82,2.08,rest
46.284,2.24,1.9,2.03,1.97,2.29,2.21,1.56,1.67,rest
46.295,0.95,0.52,0.59,0.43,0.59,0.53,-0.12,-0.22,rest
46.306999999999995,-0.4,-0.54,-0.56,-0.75,-0.82,-0.84,-1.23,-1.36,rest
46.318000000000005,-0.01,0.25,0.14,0.08,-0.07,0.03,-0.03,-0.06,rest
46.32899999999999,1.29,1.68,1.57,1.67,1.52,1.77,2.0,1.98,rest
46.34,0.88,1.05,1.01,1.1,0.99,1.11,1.47,1.38,rest
46.35,-1.57,-1.67,-1.66,-1.67,-1.8,-1.92,-1.63,-1.73,rest
46.36,-2.38,-2.51,-2.54,-2.59,-2.69,-2.75,-2.61,-2.64,rest
46.371,0.4,0.42,0.28,0.36,0.41,0.61,0.79,0.81,rest
46.381,2.32,2.42,2.22,2.43,2.58,2.89,3.22,3.2,rest
46.391999999999996,-0.07,-0.09,-0.14,0.02,0.21,0.32,0.55,0.57,rest
46.402,-3.76,-3.89,-3.57,-3.55,-3.29,-3.43,-3.45,-3.29,rest
46.413000000000004,-4.44,-4.49,-3.98,-4.05,-3.71,-3.89,-4.06,-3.78,rest
46.423,-2.26,-2.17,-1.84,-1.89,-1.62,-1.6,-1.74,-1.48,rest
46.434,-0.39,-0.28,-0.23,-0.13,-0.06,0.14,0.2,0.44,rest
46.445,1.12,1.18,1.04,1.27,1.26,1.39,1.64,1.86,rest
46.455,2.56,2.62,2.37,2.58,2.59,2.45,2.7,2.8,rest
46.466,2.59,2.58,2.38,2.36,2.26,1.88,1.99,1.94,rest
46.476000000000006,1.95,1.81,1.75,1.47,1.14,0.76,0.63,0.46,rest
46.486000000000004,0.77,0.55,0.52,0.19,-0.26,-0.52,-0.82,-1.11,rest
46.497,-0.71,-0.92,-1.02,-1.3,-1.63,-1.83,-2.12,-2.45,rest
46.507,-0.12,-0.22,-0.43,-0.68,-0.79,-0.99,-1.22,-1.52,rest
46.518,3.2,3.27,3.04,2.83,2.84,2.7,2.5,2.21,rest
46.528,5.83,6.01,5.93,5.85,5.88,5.89,5.71,5.44,rest
46.538000000000004,2.56,2.69,2.84,2.88,2.88,2.98,2.77,2.6,rest
46.548,-4.42,-4.41,-4.15,-4.11,-4.13,-4.09,-4.23,-4.24,rest
46.558,-6.48,-6.51,-6.39,-6.41,-6.48,-6.38,-6.39,-6.31,rest
46.568000000000005,-2.24,-2.21,-2.31,-2.27,-2.36,-2.01,-1.94,-1.85,rest
46.578,1.43,1.54,1.42,1.6,1.67,2.2,2.35,2.53,rest
46.588,0.46,0.54,0.59,0.82,1.05,1.47,1.67,1.89,rest
46.598,-1.87,-1.87,-1.67,-1.47,-1.25,-1.1,-0.85,-0.79,rest
46.608000000000004,-0.73,-0.82,-0.67,-0.48,-0.36,-0.34,0.04,-0.03,rest
46.618,2.94,2.81,2.78,2.98,2.99,3.05,3.55,3.54,rest
46.628,3.29,3.15,3.07,3.21,3.23,3.22,3.66,3.87,rest
46.638000000000005,-1.13,-1.25,-1.29,-1.21,-1.08,-1.24,-1.18,-0.8,rest
46.648999999999994,-5.05,-5.05,-5.02,-4.9,-4.71,-4.94,-5.33,-4.94,rest
46.661,-5.45,-5.31,-5.21,-5.08,-4.89,-5.12,-5.68,-5.38,rest
46.673,-3.58,-3.46,-3.35,-3.39,-3.26,-3.45,-3.94,-3.8,rest
46.684,-0.71,-0.62,-0.6,-0.86,-0.79,-0.93,-1.23,-1.31,rest
46.696000000000005,3.11,3.3,3.22,2.92,2.92,2.96,2.91,2.69,rest
46.708,6.45,6.72,6.69,6.51,6.35,6.56,6.75,6.61,rest
46.718,6.36,6.52,6.6,6.44,6.22,6.31,6.44,6.49,rest
46.728,3.55,3.59,3.61,3.36,3.21,3.07,2.98,3.04,rest
46.739,0.74,0.71,0.65,0.41,0.32,0.12,0.02,-0.2,rest
46.748999999999995,-1.6,-1.8,-1.84,-1.9,-1.97,-2.02,-1.95,-2.43,rest
46.75899999999999,-2.77,-3.09,-3.11,-3.02,-3.07,-2.92,-2.75,-3.13,rest
46.77,-2.26,-2.5,-2.49,-2.38,-2.43,-2.25,-2.11,-2.27,rest
46.78,-1.32,-1.44,-1.39,-1.3,-1.36,-1.26,-1.19,-1.28,rest
46.791000000000004,-0.05,-0.25,-0.22,-0.19,-0.3,-0.29,-0.25,-0.33,rest
46.801,1.03,0.77,0.7,0.67,0.56,0.42,0.59,0.55,rest
46.812,0.46,0.49,0.24,0.27,0.21,-0.0,0.41,0.45,rest
46.823,-0.71,-0.36,-0.69,-0.58,-0.68,-0.79,-0.21,-0.14,rest
46.833,-0.92,-0.57,-0.84,-0.71,-0.9,-0.87,-0.36,-0.27,rest
46.843,-0.2,-0.15,-0.33,-0.22,-0.38,-0.39,-0.13,0.03,rest
46.853,-0.0,-0.24,-0.3,-0.2,-0.19,-0.43,-0.39,-0.23,rest
46.864,-1.4,-1.63,-1.62,-1.58,-1.47,-1.75,-1.77,-1.71,rest
46.873999999999995,-1.93,-2.06,-1.98,-2.09,-1.95,-2.04,-2.1,-2.02,rest
46.88399999999999,0.85,0.92,1.13,0.99,1.17,1.35,1.17,1.32,rest
46.894,3.89,4.27,4.61,4.67,4.92,5.36,4.95,5.14,rest
46.903999999999996,2.33,2.71,3.17,3.39,3.76,4.19,3.33,3.5,rest
46.913999999999994,-1.94,-1.82,-1.36,-1.26,-0.83,-0.67,-1.98,-1.99,rest
46.924,-3.68,-3.74,-3.4,-3.43,-3.09,-3.15,-4.71,-4.9,rest
46.934,-3.09,-3.31,-2.97,-2.99,-2.79,-2.91,-4.74,-4.91,rest
46.943999999999996,-1.92,-2.28,-1.88,-1.8,-1.74,-1.81,-3.6,-3.68,rest
46.95399999999999,0.02,-0.17,0.1,0.22,0.2,0.3,-0.52,-0.48,rest
46.964,1.85,2.0,1.92,1.94,1.91,2.13,2.98,3.12,rest
46.974,1.88,2.23,1.77,1.56,1.51,1.68,3.69,3.77,rest
46.983999999999995,1.47,1.77,1.1,0.75,0.59,0.62,2.89,2.92,rest
46.994,3.07,3.25,2.44,2.05,1.65,1.65,4.19,4.28,rest
47.004,3.75,3.76,2.96,2.68,2.07,2.06,4.65,4.78,rest
47.013999999999996,1.36,1.15,0.72,0.71,0.15,0.06,1.55,1.63,rest
47.023999999999994,-1.32,-1.6,-1.62,-1.43,-1.74,-1.88,-1.98,-2.01,rest
47.035,-2.72,-2.96,-2.8,-2.56,-2.67,-2.82,-3.72,-3.86,rest
47.045,-1.64,-1.86,-1.76,-1.61,-1.68,-1.96,-2.48,-2.74,rest
47.055,0.88,0.71,0.57,0.53,0.32,-0.21,0.13,-0.34,rest
47.065,1.8,1.89,1.61,1.56,1.3,0.75,1.28,0.77,rest
47.075,1.7,2.02,2.03,2.15,2.2,2.02,1.75,1.55,rest
47.086999999999996,1.08,1.24,1.78,2.09,2.58,2.76,1.29,1.47,rest
47.099,-0.56,-0.69,0.1,0.4,1.1,1.41,-0.6,-0.15,rest
47.111000000000004,-2.77,-3.03,-2.44,-2.45,-1.86,-1.61,-3.21,-2.78,rest
47.122,-4.32,-4.5,-4.23,-4.46,-4.15,-3.88,-4.91,-4.74,rest
47.13399999999999,-3.05,-3.02,-2.83,-2.98,-2.91,-2.51,-3.14,-3.09,rest
47.146,-0.44,-0.2,-0.03,-0.05,-0.11,0.18,-0.1,-0.01,rest
47.156000000000006,0.53,0.89,0.96,1.04,0.92,1.03,0.88,0.95,rest
47.167,0.42,0.69,0.65,0.75,0.65,0.69,0.63,0.56,rest
47.177,-0.13,-0.18,-0.32,-0.36,-0.37,-0.38,-0.19,-0.4,rest
47.188,-1.09,-1.24,-1.43,-1.66,-1.52,-1.55,-1.07,-1.23,rest
47.198,-0.8,-0.76,-0.95,-1.24,-1.02,-1.06,-0.36,-0.46,rest
47.208,0.98,1.19,1.04,0.91,1.05,0.96,1.74,1.62,rest
47.218999999999994,2.34,2.46,2.33,2.41,2.38,2.22,2.92,2.86,rest
47.229,2.8,2.61,2.45,2.55,2.33,2.07,2.66,2.69,rest
47.239,2.7,2.32,2.0,2.05,1.69,1.51,2.07,2.15,rest
47.248999999999995,2.43,2.05,1.61,1.67,1.28,1.27,1.97,1.99,rest
47.26,2.25,2.07,1.7,1.87,1.52,1.6,2.35,2.32,rest
47.27,0.87,1.02,0.84,1.14,0.87,0.98,1.42,1.45,rest
47.28,-1.98,-1.67,-1.63,-1.38,-1.49,-1.45,-1.38,-1.3,rest
47.29,-5.17,-5.07,-4.86,-4.87,-4.83,-4.91,-5.01,-4.91,rest
47.301,-6.03,-6.23,-6.0,-6.29,-6.19,-6.37,-6.57,-6.44,rest
47.31100000000001,-2.7,-2.9,-2.74,-3.13,-3.06,-3.28,-3.55,-3.48,rest
47.321000000000005,0.95,0.96,1.1,0.8,0.85,0.79,0.36,0.3,rest
47.331,2.64,2.81,3.03,2.93,3.02,3.25,2.6,2.47,rest
47.341,3.15,3.44,3.71,3.85,4.0,4.37,3.42,3.4,rest
47.351000000000006,2.79,3.04,3.32,3.5,3.79,4.03,2.8,2.99,rest
47.361000000000004,2.35,2.34,2.79,2.82,3.31,3.39,2.1,2.4,rest
47.37,-0.01,-0.19,0.44,0.49,1.07,1.18,-0.09,0.23,rest
47.38,-3.18,-3.35,-2.89,-2.67,-2.23,-2.07,-3.14,-2.89,rest
47.39,-2.94,-2.93,-3.01,-2.76,-2.72,-2.73,-3.04,-3.02,rest
47.4,0.49,0.66,0.13,0.16,-0.22,-0.37,0.41,0.16,rest
47.41,4.05,4.09,3.56,3.3,2.87,2.68,4.24,3.84,rest
47.42,3.07,2.85,2.45,2.15,1.77,1.53,3.35,2.87,rest
47.43,-2.04,-2.27,-2.92,-3.07,-3.62,-3.92,-1.81,-2.44,rest
47.441,-4.41,-4.37,-5.25,-5.24,-5.87,-6.22,-3.9,-4.55,rest
47.451,-3.02,-2.67,-3.19,-3.03,-3.37,-3.6,-2.06,-2.35,rest
47.461999999999996,-0.98,-0.68,-0.51,-0.31,-0.17,-0.2,-0.26,-0.0,rest
47.473,0.33,0.39,0.9,1.11,1.52,1.68,0.49,1.02,rest
47.485,0.64,0.53,0.91,1.06,1.43,1.73,0.37,0.9,rest
47.496,2.42,2.13,2.32,2.22,2.47,2.74,1.74,2.16,rest
47.507,4.14,3.95,4.08,3.86,3.96,4.22,3.54,3.8,rest
47.519,1.9,1.96,2.06,1.94,1.9,2.17,1.55,1.71,rest
47.528999999999996,-1.85,-1.77,-1.64,-1.69,-1.65,-1.51,-2.22,-2.11,rest
47.538999999999994,-4.13,-4.17,-4.02,-4.08,-3.9,-3.96,-4.67,-4.66,rest
47.55,-3.21,-3.37,-3.24,-3.38,-3.24,-3.44,-3.91,-4.06,rest
47.56,0.23,0.04,0.16,0.07,0.06,-0.13,-0.33,-0.64,rest
47.571000000000005,1.74,1.71,1.84,1.87,1.72,1.62,1.61,1.25,rest
47.581,1.77,1.94,2.07,2.19,2.0,2.0,2.14,1.97,rest
47.591,1.45,1.75,1.79,1.98,1.9,1.98,2.16,2.19,rest
47.602,0.16,0.3,0.27,0.41,0.46,0.49,0.64,0.76,rest
47.611999999999995,-0.17,-0.33,-0.42,-0.4,-0.29,-0.36,-0.09,0.15,rest
47.622,0.45,0.25,0.04,0.02,0.05,0.03,0.56,0.86,rest
47.632,1.01,1.04,0.76,0.72,0.61,0.7,1.34,1.52,rest
47.641999999999996,0.14,0.33,0.16,0.13,-0.02,0.06,0.58,0.49,rest
47.653,-1.83,-1.64,-1.56,-1.57,-1.64,-1.66,-1.35,-1.54,rest
47.663000000000004,-0.98,-0.92,-0.75,-0.77,-0.71,-0.8,-0.68,-0.71,rest
47.674,1.32,1.12,1.13,1.06,1.27,1.13,1.1,1.18,rest
47.685,1.29,0.93,0.71,0.66,0.85,0.67,0.68,0.69,rest
47.695,0.42,0.19,-0.1,-0.11,-0.13,-0.25,-0.04,-0.14,rest
47.706,0.15,0.28,0.08,0.13,-0.07,-0.06,0.36,0.14,rest
47.716,-0.16,0.16,0.08,0.1,-0.13,-0.03,0.3,0.06,rest
47.726000000000006,-1.27,-1.14,-1.18,-1.22,-1.44,-1.31,-1.31,-1.45,rest
47.736000000000004,-2.65,-2.73,-2.76,-2.8,-2.98,-2.9,-3.03,-3.15,rest
47.746,-1.96,-1.95,-1.92,-1.95,-2.01,-2.07,-2.13,-2.35,rest
47.756,-0.76,-0.45,-0.35,-0.3,-0.25,-0.34,-0.44,-0.7,rest
47.766000000000005,-1.31,-0.92,-0.72,-0.58,-0.43,-0.39,-0.85,-0.87,rest
47.776,0.19,0.25,0.63,0.77,1.0,1.24,0.21,0.59,rest
47.786,3.14,2.79,3.3,3.37,3.63,3.95,2.63,3.17,rest
47.79600000000001,2.5,1.94,2.38,2.32,2.7,2.83,1.45,1.91,rest
47.806000000000004,-0.52,-0.86,-0.5,-0.54,0.01,-0.05,-1.51,-1.1,rest
47.816,-2.69,-2.53,-2.18,-1.99,-1.42,-1.45,-2.63,-2.27,rest
47.826,-2.15,-1.75,-1.55,-1.28,-1.07,-1.01,-1.24,-1.06,rest
