Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
88.666 -1.97 -1.83 -3.94 -1.77 -1.38 -0.90 -0.56 -0.76 -3.67 -3.70 -3.28 -3.32 3.20 -3.58
88.674 -1.49 -1.41 -5.55 -1.28 -0.78 -0.12 0.32 -0.02 -1.74 -1.87 -1.11 -1.12 -4.44 -1.45
88.682 1.54 1.50 -1.77 1.55 1.77 2.23 2.52 2.08 1.60 1.18 1.46 1.56 -7.60 1.31
88.691 4.27 3.89 1.92 3.00 2.08 1.74 0.93 -0.31 2.45 1.51 0.88 0.70 -5.62 0.32
88.699 2.21 1.64 0.47 0.18 -1.38 -2.28 -3.78 -5.53 -1.58 -2.58 -3.45 -3.83 -1.79 -4.18
88.707 -3.52 -3.84 -3.29 -4.11 -4.77 -5.27 -5.81 -6.50 -6.81 -7.08 -7.45 -7.59 5.62 -7.51
88.716 -4.45 -4.31 -2.03 -2.86 -2.17 -1.93 -1.03 -0.04 -5.07 -4.46 -4.18 -4.15 19.56 -3.92
88.724 -0.87 -0.61 2.08 1.07 2.09 2.38 3.50 5.08 2.43 3.18 3.62 3.66 27.84 3.75
88.733 1.77 1.84 4.24 2.47 2.92 2.78 3.05 4.09 6.39 6.84 7.12 7.38 24.05 7.52
88.741 2.47 2.51 4.46 2.48 2.56 2.35 2.07 2.71 4.73 5.06 5.35 5.80 10.55 6.27
88.749 -0.03 0.04 1.59 0.09 0.22 0.23 0.08 0.74 0.52 0.83 0.97 1.29 -5.40 2.01
88.758 -0.96 -1.00 0.15 -0.65 -0.41 -0.25 -0.03 0.59 0.07 0.45 0.67 0.89 -11.48 1.55
88.766 2.83 2.74 2.71 3.13 3.28 3.48 3.89 4.15 3.57 3.93 4.58 4.78 -14.51 5.16
88.774 6.06 5.99 4.46 6.13 6.01 6.05 6.29 5.95 5.18 5.24 5.85 5.91 -22.49 6.02
88.783 6.50 6.40 3.39 6.37 6.16 6.10 6.00 5.35 5.13 4.92 5.31 5.14 -22.61 4.98
88.791 1.53 1.28 -4.06 1.01 0.87 0.91 0.50 -0.23 0.31 -0.27 0.08 -0.28 -9.76 -0.74
88.800 -5.89 -6.27 -12.71 -7.02 -7.31 -7.21 -7.94 -8.84 -6.92 -7.89 -7.93 -8.36 4.67 -9.07
88.808 -6.87 -7.20 -10.69 -8.34 -8.92 -9.09 -10.04 -11.10 -7.64 -8.68 -9.72 -10.35 6.55 -11.55
88.816 -2.40 -2.48 -0.42 -3.33 -3.75 -4.10 -4.71 -5.26 -4.24 -4.72 -6.37 -6.89 -6.70 -7.87
88.825 3.11 3.43 9.17 3.47 3.67 3.55 3.77 4.15 1.88 2.44 1.59 1.88 -18.94 2.10
88.833 2.94 3.46 8.50 3.70 4.07 4.09 4.49 4.92 4.64 5.38 5.48 6.08 -18.09 6.77
88.841 -3.66 -3.22 -0.43 -3.26 -3.17 -3.22 -3.03 -2.97 -2.24 -2.15 -2.13 -1.79 -6.30 -1.35
88.850 -4.43 -4.12 -2.50 -3.97 -3.88 -3.82 -3.41 -3.17 -5.46 -5.52 -5.66 -5.48 8.47 -5.21
88.858 -1.55 -1.42 -0.81 -0.98 -0.81 -0.55 0.05 0.52 -1.65 -1.46 -1.40 -1.35 15.13 -1.15
88.866 -2.54 -2.59 -2.91 -2.10 -1.98 -1.70 -1.30 -0.89 0.10 0.44 0.86 0.91 12.75 1.20
88.875 -1.18 -1.31 -2.35 -1.20 -1.30 -1.35 -1.43 -1.44 -0.30 -0.16 0.37 0.23 7.46 0.29
88.883 2.44 2.36 0.60 2.17 1.98 1.70 1.48 1.27 -0.99 -1.30 -1.08 -1.57 1.40 -1.78
88.891 2.78 2.90 1.19 3.20 3.41 3.42 3.76 4.02 1.82 1.67 1.87 1.51 -1.74 1.50
88.899 0.04 0.20 -1.07 0.84 1.27 1.57 2.11 2.63 4.33 4.73 5.26 5.31 -0.79 5.51
88.908 -0.42 -0.57 -1.56 -0.35 -0.28 -0.15 -0.11 0.10 1.24 1.63 2.00 2.23 1.83 2.37
88.916 5.11 4.63 4.35 4.26 3.87 3.59 3.12 2.83 2.18 2.06 1.82 1.83 3.53 1.47
88.924 7.78 7.32 7.91 6.73 6.17 5.70 5.11 4.47 6.58 6.26 5.69 5.64 4.46 5.09
88.933 1.95 1.85 3.39 1.48 1.12 0.82 0.40 -0.01 4.72 4.74 4.31 4.57 7.34 4.62
88.941 -3.25 -3.10 0.07 -3.24 -3.32 -3.48 -3.73 -3.70 -0.79 -0.41 -0.82 -0.47 8.21 -0.10
88.949 -3.20 -3.08 0.96 -3.01 -2.86 -2.92 -2.97 -2.65 -4.51 -4.11 -4.60 -4.34 6.06 -4.02
88.958 -2.16 -2.08 -0.10 -1.83 -1.49 -1.36 -1.19 -0.84 -4.82 -4.58 -4.65 -4.31 5.76 -3.87
88.966 -2.47 -2.41 -4.31 -2.29 -1.91 -1.63 -1.49 -1.40 -5.00 -5.03 -4.52 -4.15 7.39 -3.63
88.974 -3.02 -2.99 -7.10 -2.93 -2.54 -2.14 -1.93 -1.91 -4.67 -5.09 -4.42 -4.36 8.89 -4.25
88.983 -1.97 -1.92 -5.17 -1.86 -1.56 -1.17 -0.83 -0.82 -0.21 -0.81 -0.35 -0.75 3.43 -1.44
88.991 0.40 0.49 -1.03 0.29 0.21 0.40 0.57 0.38 1.69 1.11 1.06 0.51 -10.64 -0.46
88.999 1.08 1.18 0.85 0.96 0.64 0.73 0.74 0.63 1.14 0.81 0.51 0.15 -22.14 -0.35
89.008 -1.30 -1.32 -0.51 -1.39 -1.69 -1.71 -1.83 -1.87 1.78 1.97 1.98 1.87 -24.28 1.87
89.016 -1.43 -1.60 -0.19 -1.92 -2.35 -2.64 -3.05 -3.43 -1.77 -1.57 -1.63 -1.85 -21.00 -1.75
89.024 4.66 4.53 5.94 3.94 3.47 3.13 2.57 2.16 -2.39 -2.60 -3.16 -3.66 -19.45 -3.73
89.033 8.76 8.84 10.54 8.62 8.59 8.60 8.41 8.51 5.23 5.22 4.73 4.49 -15.43 4.56
89.041 3.13 3.36 5.21 3.99 4.54 4.99 5.49 6.11 9.36 10.02 10.36 10.73 -0.64 11.32
89.049 -4.99 -4.81 -3.45 -3.86 -3.31 -2.82 -2.10 -1.64 3.49 4.39 5.09 5.65 17.12 6.31
89.058 -4.72 -4.73 -4.28 -4.26 -4.33 -4.21 -3.81 -3.99 -5.37 -5.03 -5.17 -4.97 28.05 -4.97
89.066 1.04 0.94 -0.04 1.01 0.65 0.52 0.64 0.29 -4.76 -4.98 -5.54 -5.60 29.34 -6.07
89.074 2.63 2.61 0.30 2.77 2.77 2.71 2.77 2.80 2.35 2.17 2.32 2.43 21.06 2.14
89.083 0.14 0.24 -3.40 0.59 1.00 1.04 1.09 1.42 2.65 2.54 3.37 3.61 7.07 3.55
89.091 -2.54 -2.45 -8.55 -2.23 -1.77 -1.97 -2.14 -2.04 -2.12 -2.61 -1.57 -1.48 -8.72 -1.51
89.099 -4.01 -4.08 -11.28 -4.24 -4.04 -4.73 -5.29 -5.65 -4.85 -5.81 -5.11 -5.29 -18.58 -5.33
89.108 -2.63 -2.84 -6.32 -3.26 -3.43 -4.32 -5.07 -5.54 -3.23 -4.06 -4.12 -4.41 -18.10 -4.35
89.116 -0.02 -0.27 2.79 -0.75 -1.10 -1.67 -2.23 -2.41 0.19 0.13 -0.68 -0.69 -9.42 -0.37
89.124 1.46 1.30 8.33 0.94 0.72 0.62 0.57 0.79 0.28 0.85 -0.36 -0.12 5.75 0.25
89.133 1.30 1.22 7.42 0.95 0.86 0.98 1.24 1.53 -0.62 -0.09 -1.02 -1.01 19.41 -1.00
89.141 -0.39 -0.37 3.55 -0.47 -0.53 -0.26 0.03 0.31 0.47 0.65 0.34 0.07 22.94 -0.13
89.149 -1.63 -1.39 1.28 -1.18 -1.13 -0.64 -0.19 0.29 0.57 0.71 1.00 0.97 12.32 1.07
89.157 -0.29 -0.02 1.12 0.10 0.10 0.53 0.97 1.21 -0.11 0.19 0.76 1.14 -5.93 1.58
89.166 3.47 3.51 2.99 3.21 2.91 3.12 3.16 2.68 1.93 2.16 2.38 2.65 -15.35 2.82
89.174 4.15 3.99 2.53 3.40 2.83 2.95 2.43 1.44 2.82 2.67 2.32 2.06 -14.80 1.57
89.182 -0.19 -0.33 -2.32 -0.73 -1.10 -0.86 -1.48 -2.13 -1.84 -2.29 -2.77 -3.28 -9.65 -3.94
89.191 -2.18 -2.13 -3.91 -1.84 -1.48 -1.02 -1.01 -0.64 -3.66 -3.73 -3.55 -3.72 -1.18 -3.94
89.199 0.28 0.31 -0.93 0.92 1.64 2.00 2.45 3.18 1.27 1.82 2.75 2.94 1.29 3.00
89.207 3.17 3.10 2.22 3.59 4.10 4.22 4.64 5.01 4.91 5.44 6.25 6.42 -6.06 6.36
89.216 3.10 3.07 2.87 3.39 3.51 3.49 3.68 3.72 4.76 4.89 5.02 4.98 -16.33 4.57
89.224 -0.36 -0.49 -0.22 -0.76 -1.09 -1.44 -1.78 -2.15 1.31 1.08 0.68 0.46 -18.85 -0.09
89.232 -1.97 -2.12 -1.19 -2.59 -2.90 -3.50 -3.88 -4.15 -2.64 -2.88 -3.26 -3.25 -8.12 -3.12
89.241 -1.19 -1.08 1.74 -1.03 -0.97 -1.43 -1.31 -1.02 -1.99 -1.80 -2.02 -1.66 6.76 -0.78
89.249 -1.80 -1.56 2.24 -1.19 -1.08 -1.36 -1.04 -0.62 -0.66 -0.34 -0.81 -0.58 15.22 0.09
89.257 -2.98 -2.79 -1.09 -2.46 -2.36 -2.47 -2.18 -1.87 -1.62 -1.55 -1.92 -1.91 13.34 -1.59
89.266 -2.90 -2.80 -4.83 -2.61 -2.43 -2.38 -2.12 -2.01 -1.90 -2.10 -1.79 -1.81 6.88 -1.46
89.274 -1.96 -1.83 -5.90 -1.50 -1.23 -1.00 -0.63 -0.57 -1.60 -2.01 -1.44 -1.45 5.57 -1.20
89.282 -1.97 -1.80 -4.95 -1.33 -1.09 -0.74 -0.35 -0.09 -0.85 -1.09 -0.78 -0.73 5.84 -0.78
89.291 -0.01 0.01 -1.71 -0.17 -0.39 -0.31 -0.40 -0.51 0.69 0.62 0.62 0.64 3.88 0.41
89.299 5.06 4.94 4.00 4.14 3.61 3.38 2.91 2.22 2.01 1.77 1.60 1.52 4.53 1.39
89.307 5.55 5.37 5.58 4.67 4.25 4.04 3.55 2.74 1.33 0.94 0.66 0.49 10.22 0.36
89.316 0.57 0.37 1.56 -0.04 -0.30 -0.45 -0.92 -1.58 -2.25 -2.69 -3.24 -3.46 16.09 -3.94
89.324 -3.79 -3.90 -2.30 -4.04 -4.15 -4.18 -4.49 -4.74 -4.83 -5.09 -5.70 -5.85 13.71 -6.48
89.332 -4.21 -4.22 -2.39 -4.33 -4.50 -4.40 -4.52 -4.50 -3.61 -3.43 -3.71 -3.75 5.59 -4.16
89.341 -0.76 -0.67 1.03 -0.78 -0.90 -0.66 -0.54 -0.24 -0.55 -0.04 0.07 0.18 -4.92 0.09
89.349 2.45 2.59 4.02 2.83 3.15 3.60 3.98 4.76 3.52 4.12 4.48 4.65 -18.04 4.83
89.357 3.62 3.69 4.60 4.23 4.80 5.13 5.37 6.16 6.90 7.28 7.64 7.64 -20.49 7.76
89.366 2.53 2.50 2.13 3.02 3.45 3.40 3.28 3.65 5.10 5.14 5.48 5.45 -6.86 5.65
89.374 0.43 0.35 -1.39 0.54 0.65 0.43 0.08 0.10 0.07 -0.02 0.38 0.52 7.99 1.07
89.382 2.29 2.25 -0.65 2.27 2.30 2.29 2.05 1.90 0.00 -0.14 0.25 0.27 10.88 0.58
89.391 4.42 4.41 -0.30 4.65 4.91 5.12 5.11 4.87 4.23 3.86 4.34 3.88 3.92 3.40
89.399 0.57 0.38 -5.20 0.47 0.56 0.51 0.37 -0.20 3.30 2.75 3.31 2.75 -3.64 2.11
89.407 -5.44 -5.78 -8.48 -6.09 -6.42 -6.83 -7.08 -7.76 -3.90 -4.10 -3.72 -3.67 -16.68 -3.47
89.416 -7.84 -8.03 -5.40 -8.21 -8.55 -8.76 -8.60 -8.66 -8.57 -8.06 -8.05 -7.43 -35.31 -6.68
89.424 -3.98 -3.82 2.05 -3.55 -3.56 -3.34 -2.74 -2.08 -5.15 -4.30 -4.62 -4.03 -40.26 -3.60
89.432 1.39 1.73 6.63 2.02 2.14 2.37 2.93 3.63 1.59 2.13 1.59 1.85 -28.13 1.74
89.441 1.15 1.36 3.93 1.12 1.04 0.92 1.09 1.27 2.04 2.05 1.30 1.20 -15.47 0.89
89.449 -0.39 -0.31 1.04 -0.80 -0.92 -1.25 -1.22 -1.31 -2.25 -2.34 -2.90 -2.90 -11.50 -2.73
89.458 1.44 1.48 1.92 1.18 1.25 0.95 0.99 0.90 -1.08 -0.97 -0.96 -0.57 -7.15 0.28
89.466 2.46 2.37 1.86 2.01 1.96 1.60 1.31 0.95 2.03 1.92 1.92 2.13 9.84 2.45
89.474 1.44 1.32 0.23 0.89 0.72 0.48 0.11 -0.31 0.31 -0.30 -0.60 -1.02 35.31 -1.96
89.483 1.85 1.87 0.43 1.80 1.91 2.12 2.25 2.27 0.52 -0.12 -0.17 -0.86 59.39 -2.00
89.491 2.15 2.22 0.63 2.29 2.32 2.66 2.84 2.79 3.45 2.98 3.07 2.56 71.67 2.08
89.499 -1.98 -2.06 -3.65 -2.28 -2.83 -2.76 -3.16 -3.87 0.35 -0.18 -0.60 -1.04 62.01 -1.25
89.508 -5.70 -5.85 -7.06 -5.90 -6.44 -6.30 -6.73 -7.32 -6.26 -6.58 -7.19 -7.54 38.49 -7.80
89.516 -1.74 -1.60 -1.65 -0.84 -0.57 0.10 0.48 1.06 -3.57 -3.11 -2.92 -2.68 19.22 -2.38
89.524 3.23 3.66 4.63 4.69 5.42 6.31 7.08 8.30 6.77 7.75 8.73 9.41 7.10 10.10
89.533 1.14 1.46 2.90 1.72 2.02 2.34 2.47 2.96 7.12 7.69 8.38 8.62 -10.86 8.69
89.541 -1.68 -1.66 1.01 -1.88 -1.98 -2.33 -2.59 -2.74 -1.26 -1.08 -1.24 -1.29 -35.77 -1.39
89.549 -0.44 -0.53 3.01 -0.47 -0.45 -0.92 -0.87 -0.81 -2.75 -2.44 -2.87 -2.62 -48.28 -2.06
89.558 -0.11 -0.23 1.45 -0.11 -0.04 -0.39 -0.33 -0.26 -1.05 -0.88 -0.99 -0.68 -46.21 -0.03
89.566 -0.88 -1.13 -2.90 -1.14 -1.09 -1.26 -1.38 -1.49 -2.65 -2.90 -2.50 -2.34 -46.23 -1.98
89.574 0.46 0.18 -3.47 0.24 0.41 0.29 0.21 0.10 -1.79 -2.16 -1.44 -1.29 -48.06 -0.98
89.583 1.22 1.09 -1.91 1.01 1.07 0.73 0.52 0.27 0.42 0.10 0.42 0.39 -38.43 0.41
89.591 1.24 1.22 -0.43 0.72 0.45 -0.01 -0.50 -0.94 0.14 -0.20 -0.49 -0.85 -11.60 -1.48
89.599 4.10 4.01 3.18 3.33 2.86 2.54 2.00 1.57 1.17 0.89 0.45 0.05 17.77 -0.80
89.608 5.65 5.46 5.84 5.27 5.00 4.98 4.86 4.94 4.13 4.07 3.72 3.65 25.79 3.26
89.616 1.66 1.57 3.19 2.13 2.33 2.69 3.13 3.87 5.03 5.45 5.48 5.84 14.72 5.98
89.625 -3.44 -3.35 -1.55 -2.80 -2.52 -2.14 -1.78 -1.21 1.38 2.11 2.34 2.78 4.11 3.05
89.633 -5.93 -5.85 -4.41 -6.01 -6.10 -6.19 -6.33 -6.47 -4.98 -4.69 -5.19 -5.26 2.24 -5.22
89.641 -5.73 -5.75 -4.70 -6.23 -6.49 -6.98 -7.30 -7.68 -8.01 -8.31 -9.40 -10.03 6.87 -10.22
89.650 -2.53 -2.61 -1.84 -2.83 -2.97 -3.45 -3.64 -3.82 -5.60 -5.92 -6.49 -7.09 8.96 -7.22
89.658 2.71 2.64 3.14 2.70 2.66 2.48 2.50 2.52 1.01 1.12 1.59 1.64 6.05 1.87
89.666 5.05 5.07 4.64 5.22 5.17 5.44 5.61 5.61 7.63 8.00 8.96 9.54 3.97 9.92
89.675 0.06 0.15 -1.28 0.28 0.34 0.99 1.27 1.28 5.44 5.44 5.94 6.23 0.82 6.17
89.683 -5.71 -5.48 -7.84 -5.38 -5.03 -4.13 -3.69 -3.56 -2.83 -3.22 -2.96 -3.12 -0.09 -3.35
89.691 -3.10 -2.62 -6.85 -2.68 -2.12 -1.09 -0.57 -0.67 -3.97 -4.49 -3.74 -3.91 10.29 -3.81
89.700 3.31 3.85 -1.21 3.75 4.30 5.31 5.84 5.42 2.41 1.79 2.78 2.64 27.98 2.70
89.708 4.83 5.15 2.73 5.10 5.37 5.96 6.25 5.77 5.27 4.84 5.21 5.03 40.18 4.82
89.716 1.20 1.17 3.16 0.88 0.64 0.36 0.10 -0.38 -0.05 -0.23 -1.06 -1.29 28.93 -1.63
89.725 -2.34 -2.61 2.08 -2.93 -3.40 -4.30 -4.77 -4.95 -6.11 -6.09 -7.52 -7.59 -6.47 -7.86
89.733 -1.52 -1.82 2.42 -1.71 -2.00 -2.83 -3.05 -2.73 -4.63 -4.31 -5.12 -4.80 -33.77 -4.76
89.741 0.49 0.24 3.09 0.83 0.80 0.33 0.34 1.13 0.03 0.60 0.64 1.11 -29.25 1.42
89.750 0.65 0.51 2.51 1.26 1.33 1.13 1.16 2.17 2.34 3.04 3.47 3.81 -1.59 4.18
89.758 1.15 1.07 1.68 1.29 1.12 0.88 0.60 1.05 3.79 4.31 4.67 4.81 20.10 5.08
89.766 1.42 1.27 0.46 0.82 0.41 -0.12 -0.65 -1.06 1.92 2.01 1.96 1.91 15.80 1.89
89.775 2.12 1.93 0.72 1.67 1.49 1.00 0.80 0.36 -0.93 -1.02 -1.34 -1.42 0.04 -1.55
89.783 2.90 2.79 1.70 3.26 3.64 3.58 4.02 4.31 2.09 2.17 2.18 2.25 -12.60 2.29
89.791 -0.16 -0.22 -1.29 0.28 0.72 0.79 1.16 1.70 4.58 4.79 5.27 5.40 -22.31 5.52
89.799 -3.32 -3.39 -4.86 -3.88 -4.17 -4.54 -5.09 -5.49 -0.44 -0.63 -0.51 -0.65 -25.60 -0.91
89.808 -2.80 -2.84 -4.27 -3.65 -4.29 -4.73 -5.60 -6.47 -6.44 -7.14 -7.56 -8.01 -24.48 -8.47
89.816 -1.95 -1.83 -2.06 -1.69 -1.78 -1.55 -1.63 -1.67 -5.30 -5.69 -5.76 -6.07 -18.55 -6.01
89.824 -1.93 -1.75 -1.08 -1.39 -1.29 -0.65 -0.31 -0.07 -0.81 -0.84 -0.59 -0.80 -7.58 -0.59
89.833 -1.12 -1.06 -0.01 -1.47 -1.76 -1.34 -1.32 -1.70 -0.90 -1.17 -1.43 -1.77 1.97 -2.07
89.841 0.84 0.89 3.26 0.26 0.05 0.31 0.33 -0.08 -1.49 -1.61 -2.27 -2.37 11.95 -2.51
89.849 1.58 1.70 5.08 1.52 1.84 2.15 2.55 2.72 1.40 1.81 1.34 1.66 19.59 2.05
89.858 0.64 0.78 2.54 0.88 1.40 1.76 2.21 2.58 2.45 2.86 2.83 3.17 20.56 3.53
89.866 0.79 0.85 -0.64 0.90 1.20 1.49 1.64 1.70 1.21 1.15 1.53 1.71 19.47 1.88
89.874 0.79 0.84 -2.30 1.16 1.61 1.99 2.13 2.35 1.42 1.28 2.01 2.26 16.67 2.62
89.883 -1.01 -0.81 -2.91 0.12 1.02 1.59 2.03 2.81 2.54 2.95 3.80 4.25 9.47 4.73
89.891 -2.07 -2.02 -2.98 -1.54 -1.08 -0.88 -0.81 -0.62 0.59 1.04 1.31 1.54 -7.39 1.59
89.899 -0.09 -0.45 -1.30 -1.13 -1.68 -2.25 -2.88 -3.84 -2.57 -2.76 -3.23 -3.46 -28.06 -3.81
89.908 4.09 3.70 3.61 2.95 2.23 1.43 1.00 0.27 0.45 0.17 -0.11 -0.35 -34.75 -0.56
89.916 6.30 6.30 7.50 6.39 6.17 5.62 5.95 6.32 5.82 5.89 6.05 5.98 -27.83 5.76
89.924 3.64 3.95 5.70 4.41 4.26 3.74 4.19 4.83 5.13 5.20 5.11 4.93 -14.15 4.28
89.933 -2.38 -2.19 -0.53 -2.20 -2.69 -3.44 -3.51 -3.47 -1.05 -1.20 -1.80 -2.06 2.91 -2.80
89.941 -6.72 -6.81 -5.49 -7.06 -7.57 -8.08 -8.31 -8.46 -7.38 -7.66 -8.29 -8.45 15.41 -8.81
89.949 -5.79 -5.89 -4.88 -5.73 -5.83 -5.66 -5.45 -5.11 -7.45 -7.40 -7.48 -7.37 26.71 -7.08
89.957 -3.50 -3.50 -2.94 -3.15 -2.99 -2.49 -2.07 -1.63 -3.58 -3.17 -2.88 -2.47 38.44 -1.66
89.966 -2.90 -2.85 -3.57 -2.77 -2.60 -2.09 -1.99 -2.03 -1.84 -1.70 -1.52 -1.28 39.12 -0.89
89.974 0.01 -0.01 -2.14 -0.19 -0.06 0.44 0.12 -0.33 -0.14 -0.36 -0.10 -0.27 26.74 -0.54
89.982 6.40 6.24 2.90 6.00 6.08 6.63 6.09 5.52 3.02 2.68 3.25 2.95 12.14 2.63
89.991 8.25 8.12 2.77 8.12 8.17 8.86 8.35 7.74 6.21 5.54 6.29 5.86 2.08 5.51
89.999 -0.03 -0.07 -6.15 0.17 0.20 0.82 0.42 -0.26 4.21 3.28 3.88 3.39 -12.16 3.00
90.007 -6.36 -6.38 -9.05 -6.18 -6.22 -6.00 -6.36 -6.76 -2.97 -3.55 -3.48 -3.73 -31.09 -3.81
90.016 0.12 0.08 3.10 0.02 -0.01 -0.31 -0.53 -0.25 -2.26 -1.93 -2.33 -2.10 -33.66 -1.62
90.024 7.99 8.00 14.32 7.74 7.90 7.41 7.44 8.26 6.15 7.28 6.85 7.55 -20.51 8.60
90.032 5.25 5.40 10.74 5.25 5.63 5.37 5.67 6.46 7.53 8.57 8.28 8.90 -10.32 9.83
90.041 -2.76 -2.55 0.49 -2.63 -2.14 -2.23 -1.69 -1.28 0.42 0.87 0.52 0.65 -1.82 0.88
90.049 -6.09 -5.92 -4.27 -6.17 -5.82 -6.04 -5.39 -5.39 -5.45 -5.30 -5.71 -5.76 4.25 -5.97
90.058 -4.78 -4.64 -4.46 -5.13 -5.21 -5.58 -5.16 -5.60 -6.38 -6.49 -6.83 -6.90 0.51 -7.36
90.066 -3.02 -2.93 -3.80 -3.27 -3.68 -4.03 -3.92 -4.50 -5.63 -6.00 -6.28 -6.44 -5.62 -7.00
90.074 -1.08 -1.06 -1.99 -0.81 -1.09 -1.35 -1.30 -1.42 -3.23 -3.58 -3.66 -3.77 -6.48 -4.14
90.083 0.20 0.13 -0.86 0.73 0.74 0.41 0.38 0.74 0.85 0.61 0.83 0.75 -5.07 0.52
90.091 1.98 1.78 0.74 2.30 2.33 1.85 1.57 1.96 2.63 2.53 2.87 2.78 -10.99 2.57
90.099 5.00 4.69 3.62 4.94 4.63 4.22 3.72 3.90 1.90 1.88 2.14 2.11 -21.12 2.02
90.108 3.80 3.42 2.37 3.44 2.82 2.72 2.21 2.24 1.40 1.36 1.49 1.53 -16.40 1.56
90.116 -1.38 -1.58 -1.95 -1.41 -1.78 -1.54 -1.74 -1.51 1.75 1.82 2.04 2.14 4.07 2.36
90.124 -2.26 -2.14 -1.66 -1.78 -1.57 -1.10 -0.88 -0.39 1.85 2.14 2.56 2.71 29.61 3.17
90.133 0.99 1.29 2.43 1.35 1.78 2.25 2.65 2.91 1.37 1.78 1.95 2.03 44.20 2.49
90.141 0.84 1.09 3.47 0.77 1.00 1.39 1.73 1.55 0.72 1.04 0.54 0.52 26.47 0.73
90.149 -1.31 -1.23 1.86 -1.57 -1.49 -1.21 -0.99 -1.27 -0.40 -0.23 -1.00 -1.07 -1.66 -1.14
90.158 -0.56 -0.53 0.89 -0.80 -0.69 -0.44 -0.28 -0.60 -1.04 -1.03 -1.46 -1.55 -2.26 -1.75
90.166 0.12 0.16 -1.48 -0.13 0.06 0.47 0.60 0.17 -0.65 -0.92 -0.83 -0.99 14.36 -1.27
90.174 -1.40 -1.39 -4.77 -1.75 -1.60 -1.17 -1.18 -1.76 -0.94 -1.53 -1.14 -1.34 16.06 -1.77
90.183 -3.14 -3.20 -5.99 -3.66 -3.74 -3.71 -3.97 -4.63 -2.73 -3.41 -3.14 -3.23 -4.27 -3.60
90.191 -3.57 -3.74 -5.15 -4.09 -4.37 -4.75 -5.15 -5.58 -4.55 -4.89 -4.76 -4.59 -16.91 -4.42
90.199 -0.54 -0.67 -1.14 -0.53 -0.71 -1.06 -1.32 -1.19 -2.77 -2.64 -2.40 -2.13 -2.19 -1.55
90.208 4.05 4.12 4.64 4.88 5.02 4.95 5.02 5.72 3.32 3.56 3.71 3.64 15.74 3.81
90.216 4.25 4.47 5.53 5.21 5.37 5.40 5.58 6.37 6.25 6.42 6.30 5.93 14.95 5.44
90.224 -0.61 -0.35 0.47 -0.40 -0.61 -0.68 -0.73 -0.36 1.54 1.72 1.39 1.23 -3.25 0.87
90.233 -2.84 -2.62 -1.83 -3.17 -3.63 -3.73 -3.87 -3.81 -2.82 -2.63 -3.12 -2.96 -23.92 -2.83
90.241 2.38 2.54 3.51 2.21 1.94 1.88 1.94 1.93 -0.32 -0.14 -0.47 -0.22 -25.84 -0.09
90.249 5.82 5.93 6.93 6.05 6.26 6.25 6.64 6.70 3.72 3.87 3.79 3.96 -11.35 3.94
90.257 2.06 2.06 2.97 2.55 3.22 3.31 3.93 4.28 4.16 4.39 4.55 4.71 0.47 4.85
90.266 -1.25 -1.41 -1.35 -0.95 -0.35 -0.39 -0.14 0.05 2.24 2.45 2.87 3.04 -0.56 3.28
90.274 -2.39 -2.78 -3.90 -2.72 -2.72 -3.16 -3.75 -4.30 -2.32 -2.56 -2.46 -2.44 -16.44 -2.30
90.282 -2.73 -3.19 -5.32 -3.16 -3.50 -4.02 -4.87 -5.60 -6.81 -7.20 -7.09 -7.05 -31.20 -6.65
90.291 -0.99 -1.32 -5.09 -1.03 -1.26 -1.46 -2.00 -2.35 -5.11 -5.27 -4.25 -4.14 -24.32 -3.50
90.299 0.49 0.19 -4.40 0.31 0.05 0.02 -0.45 -0.79 -0.07 -0.53 0.61 0.23 0.93 0.03
90.307 0.00 -0.32 -2.56 -0.61 -0.96 -1.00 -1.44 -1.96 2.03 1.29 1.48 0.58 26.61 -0.68
90.316 -1.83 -1.93 0.10 -2.33 -2.46 -2.45 -2.34 -2.59 0.38 0.09 -0.57 -1.18 33.48 -2.08
90.324 -0.91 -0.67 4.10 -0.68 -0.42 -0.12 0.82 1.36 0.19 0.74 0.10 0.26 19.14 0.45
90.332 3.23 3.67 7.86 3.88 4.28 4.82 5.82 6.75 4.33 5.29 5.19 5.83 -0.45 6.38
90.341 2.38 2.68 4.87 2.28 2.31 2.58 2.73 3.11 3.69 4.15 3.78 4.29 -16.14 4.73
90.349 -3.69 -3.64 -2.64 -4.39 -4.54 -4.55 -4.81 -4.86 -3.26 -3.32 -4.13 -3.90 -18.83 -3.48
90.357 -5.64 -5.57 -5.34 -5.77 -5.64 -5.52 -5.49 -5.36 -5.97 -5.93 -6.19 -5.99 -5.20 -5.75
90.366 -1.55 -1.30 -1.72 -1.02 -0.63 -0.37 -0.08 0.29 -2.23 -2.13 -1.91 -1.83 10.42 -2.01
90.374 2.23 2.64 1.91 3.08 3.57 3.83 4.21 4.65 3.63 3.66 3.93 3.87 21.04 3.49
90.382 1.67 2.06 0.81 2.23 2.36 2.43 2.60 2.59 4.57 4.46 4.71 4.73 25.74 4.57
